"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0004714","transmembrane receptor protein tyrosine kinase activity","Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP + a protein-L-tyrosine = ADP + a protein-L-tyrosine phosphate."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0046777","protein autophosphorylation","The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation)."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0005010","insulin-like growth factor-activated receptor activity","Combining with insulin-like growth factor and transmitting the signal across the plasma membrane to initiate a change in cell activity."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0005158","insulin receptor binding","Interacting selectively and non-covalently with the insulin receptor."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0005520","insulin-like growth factor binding","Interacting selectively and non-covalently with an insulin-like growth factor, any member of a group of polypeptides that are structurally homologous to insulin and share many of its biological activities, but are immunologically distinct from it."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0031994","insulin-like growth factor I binding","Interacting selectively and non-covalently with insulin-like growth factor I."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0042802","identical protein binding","Interacting selectively and non-covalently with an identical protein or proteins."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0043559","insulin binding","Interacting selectively and non-covalently with insulin, a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0140318","protein transporter activity","Directly binding to a specific protein and delivering it to a specific cellular location."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0006955","immune response","Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0008284","positive regulation of cell population proliferation","Any process that activates or increases the rate or extent of cell proliferation."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0030335","positive regulation of cell migration","Any process that activates or increases the frequency, rate or extent of cell migration."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0038083","peptidyl-tyrosine autophosphorylation","The phosphorylation by a protein of one or more of its own tyrosine amino acid residues, or a tyrosine residue on an identical protein."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0043066","negative regulation of apoptotic process","Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0045056","transcytosis","The directed movement of endocytosed material through the cell and its exocytosis from the plasma membrane at the opposite side."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0046328","regulation of JNK cascade","Any process that modulates the frequency, rate or extent of signal transduction mediated by the JNK cascade."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0048009","insulin-like growth factor receptor signaling pathway","The series of molecular signals generated as a consequence of the insulin-like growth factor receptor binding to one of its physiological ligands."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0048015","phosphatidylinositol-mediated signaling","A series of molecular signals in which a cell uses a phosphatidylinositol-mediated signaling to convert a signal into a response. Phosphatidylinositols include phosphatidylinositol (PtdIns) and its phosphorylated derivatives."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0051389","inactivation of MAPKK activity","Any process that terminates the activity of the active enzyme MAP kinase kinase (MAPKK)."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0097242","amyloid-beta clearance","The process in which amyloid-beta is removed from extracellular brain regions by mechanisms involving cell surface receptors."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:1904646","cellular response to amyloid-beta","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a amyloid-beta stimulus."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0035867","alphav-beta3 integrin-IGF-1-IGF1R complex","A protein complex that consists of an alphav-beta3 integrin complex bound to insulin-like growth factor-1 (IGF-1) and type I insulin-like growth factor receptor (IGF1R). IGF1R is a heterotetramer that consists of two alpha-subunits and two beta-subunits."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0043231","intracellular membrane-bounded organelle","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0043235","receptor complex","Any protein complex that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:1902911","protein kinase complex","A protein complex which is capable of protein kinase activity."
"10",17539749,17708663,"ENSTGUG00000008636",100227374,"protein_coding","IGF1R","insulin like growth factor 1 receptor","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0005576","extracellular region","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0004866","endopeptidase inhibitor activity","Stops, prevents or reduces the activity of an endopeptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0010951","negative regulation of endopeptidase activity","Any process that decreases the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0005615","extracellular space","That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0010575","positive regulation of vascular endothelial growth factor production","Any process that increases or activates the frequency, rate, or extent of production of vascular endothelial growth factor."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0010760","negative regulation of macrophage chemotaxis","Any process that decreases the rate, frequency or extent of macrophage chemotaxis. Macrophage chemotaxis is the movement of a macrophage in response to an external stimulus."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0005579","membrane attack complex","A protein complex produced by sequentially activated components of the complement cascade inserted into a target cell membrane and forming a pore leading to cell lysis via ion and water flow."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"17",9640615,9659518,"ENSTGUG00000006567",100227865,"protein_coding","C5","complement C5","GO:0032722","positive regulation of chemokine production","Any process that activates or increases the frequency, rate, or extent of chemokine production."
"1A",51371703,51387257,"ENSTGUG00000011052",100228226,"protein_coding","TCP11L2","t-complex 11 like 2","","",""
"1A",48702520,48710774,"ENSTGUG00000019187",100228286,"protein_coding","CDC42EP1","CDC42 effector protein 1","GO:0008360","regulation of cell shape","Any process that modulates the surface configuration of a cell."
