"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"1",62680464,62913958,"ENSTGUG00000011857",100225399,"protein_coding","DCLK1","doublecortin like kinase 1","GO:0009615","response to virus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."
"1",62680464,62913958,"ENSTGUG00000011857",100225399,"protein_coding","DCLK1","doublecortin like kinase 1","GO:0021952","central nervous system projection neuron axonogenesis","Generation of a long process of a CNS neuron, that carries efferent (outgoing) action potentials from the cell body towards target cells in a different central nervous system region."
"1",62680464,62913958,"ENSTGUG00000011857",100225399,"protein_coding","DCLK1","doublecortin like kinase 1","GO:0018105","peptidyl-serine phosphorylation","The phosphorylation of peptidyl-serine to form peptidyl-O-phospho-L-serine."
"12",4755874,4774222,"ENSTGUG00000009683",100225538,"protein_coding","EOGT","EGF domain specific O-linked N-acetylglucosamine transferase","GO:0016740","transferase activity","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"12",4755874,4774222,"ENSTGUG00000009683",100225538,"protein_coding","EOGT","EGF domain specific O-linked N-acetylglucosamine transferase","GO:0016757","transferase activity, transferring glycosyl groups","Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor)."
"12",4755874,4774222,"ENSTGUG00000009683",100225538,"protein_coding","EOGT","EGF domain specific O-linked N-acetylglucosamine transferase","GO:0006493","protein O-linked glycosylation","A protein glycosylation process in which a carbohydrate or carbohydrate derivative unit is added to a protein via the hydroxyl group of peptidyl-serine, peptidyl-threonine, peptidyl-hydroxylysine, or peptidyl-hydroxyproline, or via the phenol group of peptidyl-tyrosine, forming an O-glycan."
"12",4755874,4774222,"ENSTGUG00000009683",100225538,"protein_coding","EOGT","EGF domain specific O-linked N-acetylglucosamine transferase","GO:0016262","protein N-acetylglucosaminyltransferase activity","Catalysis of the reaction: UDP-N-acetyl-D-glucosamine + protein = UDP + 4-N-(N-acetyl-D-glucosaminyl)-protein."
"23",1004586,1004957,"ENSTGUG00000022736",100225687,"protein_coding","LSM10","LSM10, U7 small nuclear RNA associated","GO:0005654","nucleoplasm","That part of the nuclear content other than the chromosomes or the nucleolus."
"23",1004586,1004957,"ENSTGUG00000022736",100225687,"protein_coding","LSM10","LSM10, U7 small nuclear RNA associated","GO:0016604","nuclear body","Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."
"23",1004586,1004957,"ENSTGUG00000022736",100225687,"protein_coding","LSM10","LSM10, U7 small nuclear RNA associated","GO:0071208","histone pre-mRNA DCP binding","Interacting selectively and non-covalently with the downstream cleavage product (DCP) generated by histone pre-mRNA 3'-end processing."
"23",1004586,1004957,"ENSTGUG00000022736",100225687,"protein_coding","LSM10","LSM10, U7 small nuclear RNA associated","GO:0071209","U7 snRNA binding","Interacting selectively and non-covalently with the U7 small nuclear RNA (U7 snRNA)."
"23",1004586,1004957,"ENSTGUG00000022736",100225687,"protein_coding","LSM10","LSM10, U7 small nuclear RNA associated","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","Any signalling pathway that increases or activates a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the mitotic cell cycle."
"23",1004586,1004957,"ENSTGUG00000022736",100225687,"protein_coding","LSM10","LSM10, U7 small nuclear RNA associated","GO:0005683","U7 snRNP","A ribonucleoprotein complex that contains the U7 snRNA and is required for the 3'-end processing of replication-dependent histone pre-mRNAs."
"23",1004586,1004957,"ENSTGUG00000022736",100225687,"protein_coding","LSM10","LSM10, U7 small nuclear RNA associated","GO:0015030","Cajal body","A class of nuclear body, first seen after silver staining by Ramon y Cajal in 1903, enriched in small nuclear ribonucleoproteins, and certain general RNA polymerase II transcription factors; ultrastructurally, they appear as a tangle of coiled, electron-dense threads roughly 0.5 micrometers in diameter; involved in aspects of snRNP biogenesis; the protein coilin serves as a marker for Cajal bodies. Some argue that Cajal bodies are the sites for preassembly of transcriptosomes, unitary particles involved in transcription and processing of RNA."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0016021","integral component of membrane","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0005783","endoplasmic reticulum","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0005789","endoplasmic reticulum membrane","The lipid bilayer surrounding the endoplasmic reticulum."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0055114","oxidation-reduction process","A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0006633","fatty acid biosynthetic process","The chemical reactions and pathways resulting in the formation of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0016491","oxidoreductase activity","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0006629","lipid metabolic process","The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0006631","fatty acid metabolic process","The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."
"5",7850374,7904656,"ENSTGUG00000005781",100225746,"protein_coding","FADS1","fatty acid desaturase 1","GO:0006636","unsaturated fatty acid biosynthetic process","The chemical reactions and pathways resulting in the formation of an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms."
"5",30495421,30580562,"ENSTGUG00000027332",100225760,"protein_coding","AVEN","apoptosis and caspase activation inhibitor","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"5",30495421,30580562,"ENSTGUG00000027332",100225760,"protein_coding","AVEN","apoptosis and caspase activation inhibitor","GO:0043066","negative regulation of apoptotic process","Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."
"5",38848765,38857216,"ENSTGUG00000020479",100225809,"protein_coding","FCF1","FCF1 rRNA-processing protein","GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage within the 5'-External Transcribed Spacer (ETS) of a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, the 5.8S rRNA, and the Large Subunit (LSU) rRNA in that order from 5' to 3' along the primary transcript. Endonucleolytic cleavage within the 5'-ETS of the pre-RNA is conserved as one of the early steps of rRNA processing in all eukaryotes, but the specific position of cleavage is variable."
"5",38848765,38857216,"ENSTGUG00000020479",100225809,"protein_coding","FCF1","FCF1 rRNA-processing protein","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage between the SSU-rRNA and the 5.8S rRNA of an rRNA molecule originally produced as a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript."
"5",38848765,38857216,"ENSTGUG00000020479",100225809,"protein_coding","FCF1","FCF1 rRNA-processing protein","GO:0032040","small-subunit processome","A large ribonucleoprotein complex that is an early preribosomal complex. In S. cerevisiae, it has a size of 80S and consists of the 35S pre-rRNA, early-associating ribosomal proteins most of which are part of the small ribosomal subunit, the U3 snoRNA and associated proteins."
